anio,establecimiento,rbd,prueba,promedio,NOM_RBD,LATITUD,LONGITUD
2026,"Complejo Educacional San Crescente
Rama",22372,Historia,521.5,COMPLEJO EDUCACIONAL SAN CRESCENTE,"-42,442402","-73,772667"
2026,"Complejo Educacional San Crescente
Rama",22372,Ciencias,527.2,COMPLEJO EDUCACIONAL SAN CRESCENTE,"-42,442402","-73,772667"
2026,"Complejo Educacional San Crescente
Rama",22372,Obligatoria,668.0,COMPLEJO EDUCACIONAL SAN CRESCENTE,"-42,442402","-73,772667"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Lenguaje,485.6,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,M1,517.3,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,M2,389.0,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Historia,359.0,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Ciencias,372.8,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Obligatoria,501.5,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Lenguaje,400.0,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,M1,436.7,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,M2,354.0,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Historia,414.5,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Ciencias,345.3,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,"Instituto Tecnologico Del Sur
Rama",22374,Obligatoria,406.0,INSTITUTO TECNOLOGICO DEL SUR,"-39,823311","-73,214104"
2026,Centro De Educ,22388,Lenguaje,569.3,CENTRO DE EDUC. DE ADULTOS SANDROCK,"-39,81233","-73,24007"
2026,Centro De Educ,22388,M1,555.6,CENTRO DE EDUC. DE ADULTOS SANDROCK,"-39,81233","-73,24007"
2026,Centro De Educ,22388,M2,326.5,CENTRO DE EDUC. DE ADULTOS SANDROCK,"-39,81233","-73,24007"
2026,Centro De Educ,22388,Historia,452.9,CENTRO DE EDUC. DE ADULTOS SANDROCK,"-39,81233","-73,24007"
2026,Centro De Educ,22388,Ciencias,395.6,CENTRO DE EDUC. DE ADULTOS SANDROCK,"-39,81233","-73,24007"
2026,Centro De Educ,22388,Obligatoria,565.6,CENTRO DE EDUC. DE ADULTOS SANDROCK,"-39,81233","-73,24007"
2026,"Colegio Tecnico Profesional Santa Teresa De Los And
Rama",22397,Lenguaje,534.7,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,"-40,57019","-73,136368"
2026,"Colegio Tecnico Profesional Santa Teresa De Los And
Rama",22397,M1,497.3,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,"-40,57019","-73,136368"
2026,"Colegio Tecnico Profesional Santa Teresa De Los And
Rama",22397,M2,396.0,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,"-40,57019","-73,136368"
2026,"Colegio Tecnico Profesional Santa Teresa De Los And
Rama",22397,Historia,398.1,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,"-40,57019","-73,136368"
2026,"Colegio Tecnico Profesional Santa Teresa De Los And
Rama",22397,Ciencias,396.3,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,"-40,57019","-73,136368"
2026,"Colegio Tecnico Profesional Santa Teresa De Los And
Rama",22397,Obligatoria,516.0,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,"-40,57019","-73,136368"
2026,"Colegio Aliwen
Rama",22398,Lenguaje,629.4,COLEGIO ALIWEN,"-39,827862","-73,250214"
2026,"Colegio Aliwen
Rama",22398,M1,625.6,COLEGIO ALIWEN,"-39,827862","-73,250214"
2026,"Colegio Aliwen
Rama",22398,M2,442.3,COLEGIO ALIWEN,"-39,827862","-73,250214"
2026,"Colegio Aliwen
Rama",22398,Historia,519.1,COLEGIO ALIWEN,"-39,827862","-73,250214"
2026,"Colegio Aliwen
Rama",22398,Ciencias,467.7,COLEGIO ALIWEN,"-39,827862","-73,250214"
2026,"Colegio Aliwen
Rama",22398,Obligatoria,627.5,COLEGIO ALIWEN,"-39,827862","-73,250214"
2026,"Centro De Educacion De Adultos Esmeralda
Rama",22401,Lenguaje,534.0,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,"-41,868134","-73,81967"
2026,"Centro De Educacion De Adultos Esmeralda
Rama",22401,M1,571.2,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,"-41,868134","-73,81967"
2026,"Centro De Educacion De Adultos Esmeralda
Rama",22401,M2,348.0,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,"-41,868134","-73,81967"
2026,"Centro De Educacion De Adultos Esmeralda
Rama",22401,Historia,504.0,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,"-41,868134","-73,81967"
2026,"Centro De Educacion De Adultos Esmeralda
Rama",22401,Ciencias,455.5,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,"-41,868134","-73,81967"
2026,"Centro De Educacion De Adultos Esmeralda
Rama",22401,Obligatoria,552.6,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,"-41,868134","-73,81967"
2026,"Liceo De Cultura Y Difusión Artística De Chiloe
Rama",22403,Lenguaje,621.8,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,"-42,48294067","-73,76136017"
2026,"Liceo De Cultura Y Difusión Artística De Chiloe
Rama",22403,M1,662.7,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,"-42,48294067","-73,76136017"
2026,"Liceo De Cultura Y Difusión Artística De Chiloe
Rama",22403,M2,419.3,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,"-42,48294067","-73,76136017"
2026,"Liceo De Cultura Y Difusión Artística De Chiloe
Rama",22403,Historia,498.1,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,"-42,48294067","-73,76136017"
2026,"Liceo De Cultura Y Difusión Artística De Chiloe
Rama",22403,Ciencias,498.7,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,"-42,48294067","-73,76136017"
2026,"Liceo De Cultura Y Difusión Artística De Chiloe
Rama",22403,Obligatoria,642.5,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,"-42,48294067","-73,76136017"
2026,"Centro Educacional De Adultos Diego Portales
Rama",22405,Lenguaje,553.6,CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,"-40,576187","-73,12895"
2026,"Centro Educacional De Adultos Diego Portales
Rama",22405,M1,568.8,CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,"-40,576187","-73,12895"
2026,"Centro Educacional De Adultos Diego Portales
Rama",22405,M2,449.0,CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,"-40,576187","-73,12895"
2026,"Centro Educacional De Adultos Diego Portales
Rama",22405,Historia,421.1,CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,"-40,576187","-73,12895"
2026,"Centro Educacional De Adultos Diego Portales
Rama",22405,Ciencias,438.2,CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,"-40,576187","-73,12895"
2026,"Centro Educacional De Adultos Diego Portales
Rama",22405,Obligatoria,561.2,CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,"-40,576187","-73,12895"
2026,"Colegio Creacion Osorno
Rama",22410,Lenguaje,624.9,COLEGIO CREACION OSORNO,"-40,58075","-73,105797"
2026,"Colegio Creacion Osorno
Rama",22410,M1,683.0,COLEGIO CREACION OSORNO,"-40,58075","-73,105797"
2026,"Colegio Creacion Osorno
Rama",22410,M2,433.5,COLEGIO CREACION OSORNO,"-40,58075","-73,105797"
2026,"Colegio Creacion Osorno
Rama",22410,Historia,521.6,COLEGIO CREACION OSORNO,"-40,58075","-73,105797"
2026,"Colegio Creacion Osorno
Rama",22410,Ciencias,492.9,COLEGIO CREACION OSORNO,"-40,58075","-73,105797"
2026,"Colegio Creacion Osorno
Rama",22410,Obligatoria,654.0,COLEGIO CREACION OSORNO,"-40,58075","-73,105797"
2026,Inst,22415,Lenguaje,516.7,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,M1,584.7,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,M2,0.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Historia,409.5,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Ciencias,388.5,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Obligatoria,550.7,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Lenguaje,511.8,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,M1,570.2,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,M2,420.5,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Historia,458.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Ciencias,422.7,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Obligatoria,539.7,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Lenguaje,576.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,M1,502.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,M2,0.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Historia,500.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Ciencias,0.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,Inst,22415,Obligatoria,539.0,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,"-39,825958","-73,246109"
2026,"Colegio Domingo Santa Maria
Rama",22434,Lenguaje,645.9,COLEGIO DOMINGO SANTA MARIA,"-41,470119","-72,985069"
2026,"Colegio Domingo Santa Maria
Rama",22434,M1,681.9,COLEGIO DOMINGO SANTA MARIA,"-41,470119","-72,985069"
2026,"Colegio Domingo Santa Maria
Rama",22434,M2,476.8,COLEGIO DOMINGO SANTA MARIA,"-41,470119","-72,985069"
2026,"Colegio Domingo Santa Maria
Rama",22434,Historia,556.6,COLEGIO DOMINGO SANTA MARIA,"-41,470119","-72,985069"
2026,"Colegio Domingo Santa Maria
Rama",22434,Ciencias,508.0,COLEGIO DOMINGO SANTA MARIA,"-41,470119","-72,985069"
2026,"Colegio Domingo Santa Maria
Rama",22434,Obligatoria,664.4,COLEGIO DOMINGO SANTA MARIA,"-41,470119","-72,985069"
2026,"The Mission College
Rama",22436,Lenguaje,642.5,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,M1,621.9,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,M2,395.0,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Historia,521.1,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Ciencias,430.8,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Obligatoria,628.2,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Lenguaje,542.8,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,M1,563.2,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,M2,362.7,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Historia,458.5,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Ciencias,399.7,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Obligatoria,553.0,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Lenguaje,559.9,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,M1,559.3,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,M2,383.8,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Historia,462.5,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Ciencias,394.5,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,"The Mission College
Rama",22436,Obligatoria,559.6,THE MISSION COLLEGE,"-40,55851","-73,169907"
2026,Cent,22446,Lenguaje,492.0,CENT.EDUC.INTEG.ADULTOS PROFASOC,"-40,331173","-72,95494"
2026,Cent,22446,M1,437.5,CENT.EDUC.INTEG.ADULTOS PROFASOC,"-40,331173","-72,95494"
2026,Cent,22446,M2,0.0,CENT.EDUC.INTEG.ADULTOS PROFASOC,"-40,331173","-72,95494"
2026,Cent,22446,Historia,470.0,CENT.EDUC.INTEG.ADULTOS PROFASOC,"-40,331173","-72,95494"
2026,Cent,22446,Ciencias,0.0,CENT.EDUC.INTEG.ADULTOS PROFASOC,"-40,331173","-72,95494"
2026,Cent,22446,Obligatoria,464.8,CENT.EDUC.INTEG.ADULTOS PROFASOC,"-40,331173","-72,95494"
2026,"Colegio Laico Valdivia
Rama",22459,Lenguaje,638.4,COLEGIO LAICO VALDIVIA,"-39,82761","-73,239349"
2026,"Colegio Laico Valdivia
Rama",22459,M1,635.9,COLEGIO LAICO VALDIVIA,"-39,82761","-73,239349"
2026,"Colegio Laico Valdivia
Rama",22459,M2,409.5,COLEGIO LAICO VALDIVIA,"-39,82761","-73,239349"
2026,"Colegio Laico Valdivia
Rama",22459,Historia,549.1,COLEGIO LAICO VALDIVIA,"-39,82761","-73,239349"
2026,"Colegio Laico Valdivia
Rama",22459,Ciencias,431.4,COLEGIO LAICO VALDIVIA,"-39,82761","-73,239349"
2026,"Colegio Laico Valdivia
Rama",22459,Obligatoria,637.1,COLEGIO LAICO VALDIVIA,"-39,82761","-73,239349"
2026,"Colegio Nuevo Horizonte
Rama",22461,Lenguaje,604.2,COLEGIO NUEVO HORIZONTE,"-41,47121","-72,927872"
2026,"Colegio Nuevo Horizonte
Rama",22461,M1,598.4,COLEGIO NUEVO HORIZONTE,"-41,47121","-72,927872"
2026,"Colegio Nuevo Horizonte
Rama",22461,M2,411.0,COLEGIO NUEVO HORIZONTE,"-41,47121","-72,927872"
2026,"Colegio Nuevo Horizonte
Rama",22461,Historia,477.1,COLEGIO NUEVO HORIZONTE,"-41,47121","-72,927872"
2026,"Colegio Nuevo Horizonte
Rama",22461,Ciencias,453.9,COLEGIO NUEVO HORIZONTE,"-41,47121","-72,927872"
2026,"Colegio Nuevo Horizonte
Rama",22461,Obligatoria,601.5,COLEGIO NUEVO HORIZONTE,"-41,47121","-72,927872"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Lenguaje,582.4,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,M1,600.5,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,M2,431.8,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Historia,454.6,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Ciencias,441.6,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Obligatoria,595.7,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Lenguaje,492.0,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,M1,507.3,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,M2,386.0,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Historia,414.9,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Ciencias,390.0,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Obligatoria,501.3,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Lenguaje,467.3,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,M1,497.8,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,M2,389.8,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Historia,401.7,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Ciencias,377.4,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Colegio Bernardo Felmer Niklitschek
Rama",22462,Obligatoria,488.4,COLEGIO BERNARDO FELMER NIKLITSCHEK,"-39,451241","-72,76358"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Lenguaje,572.9,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,M1,607.8,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,M2,413.0,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Historia,447.9,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Ciencias,475.0,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Obligatoria,592.5,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Lenguaje,574.7,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,M1,562.5,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,M2,357.8,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Historia,497.7,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Ciencias,425.7,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Obligatoria,568.6,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Lenguaje,619.4,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,M1,595.2,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,M2,428.3,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Historia,426.4,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Ciencias,394.0,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo Bicentenario De Excelencia De Dalcahue
Rama",22464,Obligatoria,607.3,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,"-42,373409","-73,653458"
2026,"Liceo De Administracion Y Comercio San Sebastian
Rama",22466,Lenguaje,517.5,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,"-40,57153083","-73,13899618"
2026,"Liceo De Administracion Y Comercio San Sebastian
Rama",22466,M1,447.2,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,"-40,57153083","-73,13899618"
2026,"Liceo De Administracion Y Comercio San Sebastian
Rama",22466,M2,0.0,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,"-40,57153083","-73,13899618"
2026,"Liceo De Administracion Y Comercio San Sebastian
Rama",22466,Historia,388.3,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,"-40,57153083","-73,13899618"
2026,"Liceo De Administracion Y Comercio San Sebastian
Rama",22466,Ciencias,364.3,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,"-40,57153083","-73,13899618"
2026,"Liceo De Administracion Y Comercio San Sebastian
Rama",22466,Obligatoria,479.0,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,"-40,57153083","-73,13899618"
2026,"Colegio Lafquen Montessori Puerto Montt
Rama",22467,Lenguaje,671.9,COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,"-41,4713665","-72,92817129"
2026,"Colegio Lafquen Montessori Puerto Montt
Rama",22467,M1,673.3,COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,"-41,4713665","-72,92817129"
2026,"Colegio Lafquen Montessori Puerto Montt
Rama",22467,M2,453.0,COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,"-41,4713665","-72,92817129"
2026,"Colegio Lafquen Montessori Puerto Montt
Rama",22467,Historia,558.4,COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,"-41,4713665","-72,92817129"
2026,"Colegio Lafquen Montessori Puerto Montt
Rama",22467,Ciencias,464.9,COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,"-41,4713665","-72,92817129"
2026,"Colegio Lafquen Montessori Puerto Montt
Rama",22467,Obligatoria,672.6,COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,"-41,4713665","-72,92817129"
2026,"Instituto Aprender
Rama",22473,Lenguaje,536.5,INSTITUTO APRENDER,"-41,475513","-72,9644459"
2026,"Instituto Aprender
Rama",22473,M1,508.3,INSTITUTO APRENDER,"-41,475513","-72,9644459"
2026,"Instituto Aprender
Rama",22473,M2,365.5,INSTITUTO APRENDER,"-41,475513","-72,9644459"
2026,"Instituto Aprender
Rama",22473,Historia,539.3,INSTITUTO APRENDER,"-41,475513","-72,9644459"
2026,"Instituto Aprender
Rama",22473,Ciencias,390.7,INSTITUTO APRENDER,"-41,475513","-72,9644459"
2026,"Instituto Aprender
Rama",22473,Obligatoria,522.4,INSTITUTO APRENDER,"-41,475513","-72,9644459"
2026,"Instituto Aprender
Rama",22475,Lenguaje,500.0,INSTITUTO APRENDER,"-41,15319","-73,417206"
2026,"Instituto Aprender
Rama",22475,M1,502.0,INSTITUTO APRENDER,"-41,15319","-73,417206"
2026,"Instituto Aprender
Rama",22475,M2,0.0,INSTITUTO APRENDER,"-41,15319","-73,417206"
2026,"Instituto Aprender
Rama",22475,Historia,418.0,INSTITUTO APRENDER,"-41,15319","-73,417206"
2026,"Instituto Aprender
Rama",22475,Ciencias,371.0,INSTITUTO APRENDER,"-41,15319","-73,417206"
2026,"Instituto Aprender
Rama",22475,Obligatoria,501.0,INSTITUTO APRENDER,"-41,15319","-73,417206"
2026,"Colegio San Jose
Rama",22476,Lenguaje,789.5,COLEGIO SAN JOSE,"-39,536572","-72,951019"
2026,"Colegio San Jose
Rama",22476,M1,690.5,COLEGIO SAN JOSE,"-39,536572","-72,951019"
2026,"Colegio San Jose
Rama",22476,M2,366.0,COLEGIO SAN JOSE,"-39,536572","-72,951019"
2026,"Colegio San Jose
Rama",22476,Historia,593.0,COLEGIO SAN JOSE,"-39,536572","-72,951019"
2026,"Colegio San Jose
Rama",22476,Ciencias,591.5,COLEGIO SAN JOSE,"-39,536572","-72,951019"
2026,"Colegio San Jose
Rama",22476,Obligatoria,740.0,COLEGIO SAN JOSE,"-39,536572","-72,951019"
2026,"Colegio Vencedor
Rama",22478,Lenguaje,564.5,COLEGIO VENCEDOR,"-41,316269","-72,69339"
2026,"Colegio Vencedor
Rama",22478,M1,565.7,COLEGIO VENCEDOR,"-41,316269","-72,69339"
2026,"Colegio Vencedor
Rama",22478,M2,404.1,COLEGIO VENCEDOR,"-41,316269","-72,69339"
2026,"Colegio Vencedor
Rama",22478,Historia,441.7,COLEGIO VENCEDOR,"-41,316269","-72,69339"
2026,"Colegio Vencedor
Rama",22478,Ciencias,406.4,COLEGIO VENCEDOR,"-41,316269","-72,69339"
2026,"Colegio Vencedor
Rama",22478,Obligatoria,568.4,COLEGIO VENCEDOR,"-41,316269","-72,69339"
2026,"Centro Educacional Amancay
Rama",22482,Lenguaje,569.0,CENTRO EDUCACIONAL AMANCAY,"-41,46865","-72,92685"
2026,"Centro Educacional Amancay
Rama",22482,M1,532.5,CENTRO EDUCACIONAL AMANCAY,"-41,46865","-72,92685"
2026,"Centro Educacional Amancay
Rama",22482,M2,408.3,CENTRO EDUCACIONAL AMANCAY,"-41,46865","-72,92685"
2026,"Centro Educacional Amancay
Rama",22482,Historia,457.3,CENTRO EDUCACIONAL AMANCAY,"-41,46865","-72,92685"
2026,"Centro Educacional Amancay
Rama",22482,Ciencias,454.0,CENTRO EDUCACIONAL AMANCAY,"-41,46865","-72,92685"
